1.234E2,8.164E-1,?,7.615E2,1.232E-3,1.125E-1,?,1E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-3.025E-2,5.645E-2,7.418E-2,-6.685E-2,-1.017E-1,-4.714E-4,-2.696E-4,3.168E-2,9.344E-4,0E0,5.632E-1,1.269E2,5.268E3,-2.114E3,5.065E7,If You Leave Me Now ( Chicago ),Smooth Groove Masters,Instrumental,C,207137,128,105
1.207E2,7.578E-1,?,7.307E2,1.405E-3,1.25E-1,?,1.24E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,9.84E-3,4.779E-2,4.428E-2,1.437E-1,-1.003E-1,2.074E-1,3.162E-2,-1.29E-1,-6.547E-2,0E0,7.185E-1,1.236E2,4.795E3,1.479E4,4.256E7,If You Leave Me Now ( Chicago ),Smooth Groove Masters,Instrumental,C,207137,128,105
1.29E2,7.93E-1,?,8.315E2,6.218E-4,8.796E-2,?,9.3E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.602E-1,-5.805E-2,-1.477E-1,1.169E-1,1.038E-2,4.363E-2,6.405E-4,-1.008E-1,-1.688E-1,0E0,3.122E-1,1.274E2,4.944E3,-2.502E4,4.55E7,I Guess Thats Why They Call It t,Smooth Groove Masters,Instrumental,C,180937,128,123
9.769E1,7.93E-1,?,6.13E2,1.6E-3,1.383E-1,?,1.05E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.988E-1,-4.463E-2,2.169E-2,9.001E-2,1.292E-1,1.091E-1,-1.336E-1,-2.167E-2,5.561E-2,0E0,7.091E-1,1.127E2,5.479E3,1.284E5,5.398E7,I Guess Thats Why They Call It t,Smooth Groove Masters,Instrumental,C,180937,128,123
1.248E2,7.852E-1,?,7.598E2,1.346E-3,1.276E-1,?,1.1E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-8.043E-2,5.559E-2,-6.223E-2,5.82E-2,5.186E-2,9.275E-2,-4.284E-2,1.096E-2,1.419E-1,0E0,6.567E-1,1.26E2,4.784E3,-2.121E3,4.356E7,I Guess Thats Why They Call It t,Smooth Groove Masters,Instrumental,C,180937,128,123
1.375E2,8.906E-1,?,7.517E2,1.047E-3,1.034E-1,?,1.04E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-7.403E-2,3.847E-2,2.919E-2,-9.994E-2,1.286E-1,6.349E-2,-1.298E-1,9.374E-2,-7.063E-2,0E0,5.534E-1,1.323E2,5.1E3,-8.222E3,5.018E7,I've Changed,Smooth Jazz Tribute Jaheim,Instrumental,C,212310,128,80
1.217E2,8.125E-1,?,5.704E2,1.175E-3,1.292E-1,?,1.03E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.009E-1,4.117E-2,-2.642E-3,-2.437E-2,5.588E-2,2.373E-2,-2.587E-2,-6.8E-2,-2.801E-2,0E0,6.888E-1,1.254E2,5.411E3,4.784E3,5.372E7,I've Changed,Smooth Jazz Tribute Jaheim,Instrumental,C,212310,128,80
1.335E2,8.242E-1,?,6.902E2,1.141E-3,1.098E-1,?,1.21E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,4.63E-2,3.687E-2,-3.646E-2,-3.205E-2,1.863E-3,1.233E-1,3.102E-2,5.856E-2,-3.347E-2,0E0,5.717E-1,1.303E2,5.505E3,-6.269E4,5.354E7,I've Changed,Smooth Jazz Tribute Jaheim,Instrumental,C,212310,128,80
1.006E2,6.914E-1,?,5.836E2,9.777E-4,7.164E-2,?,9.6E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.015E-1,9.44E-2,-7.521E-2,1.105E-2,-1.834E-2,-6.808E-2,3.149E-2,-1.016E-1,1.214E-1,0E0,4.507E-1,1.12E2,4.805E3,9.503E4,4.743E7,Lady,The Gary Tesca Orchestra,Instrumental,C,228845,128,65
1.135E2,8.047E-1,?,7.546E2,1.714E-3,1.314E-1,?,9.9E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.671E-1,-4.36E-2,-1.81E-1,-4.247E-2,-4.534E-2,1.867E-2,6.774E-2,-7.585E-2,7.277E-2,0E0,7.296E-1,1.201E2,5.984E3,1.29E4,5.92E7,Lady,The Gary Tesca Orchestra,Instrumental,C,228845,128,65
1.373E2,8.164E-1,?,5.266E2,1.323E-3,1.108E-1,?,1E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,6.377E-2,-2.761E-2,-2.666E-1,4.26E-2,-5.848E-2,-1.076E-1,5.723E-2,5.186E-2,-4.972E-2,0E0,5.97E-1,1.326E2,5.441E3,-1.03E5,5.386E7,Lady,The Gary Tesca Orchestra,Instrumental,C,228845,128,65
1.046E2,7.891E-1,?,7.234E2,1.196E-3,1.115E-1,?,1.04E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-9.137E-2,-3.177E-2,-1.202E-1,1.453E-1,-3.047E-2,-3.155E-2,-5.422E-2,-6.341E-2,-1.296E-2,0E0,6.245E-1,1.167E2,5.576E3,4.79E4,5.577E7,Wake Up Alone,Smooth Jazz All Stars,Instrumental,C,211186,128,62
1.072E2,7.93E-1,?,6.551E2,1.56E-3,1.188E-1,?,9.6E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.815E-1,-6.711E-2,-1.51E-1,8.21E-2,4.463E-2,8.496E-2,1.287E-1,4.152E-2,-6.832E-2,0E0,7.006E-1,1.202E2,5.798E3,4.564E4,5.794E7,Wake Up Alone,Smooth Jazz All Stars,Instrumental,C,211186,128,62
1.183E2,8.438E-1,?,8.879E2,7.328E-4,8.376E-2,?,9.6E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,7.085E-3,-1.112E-1,1.02E-1,-4.915E-2,8.962E-2,1.074E-1,-8.853E-3,1.854E-1,-2.915E-2,0E0,4.168E-1,1.234E2,5.542E3,1.567E4,5.493E7,Wake Up Alone,Smooth Jazz All Stars,Instrumental,C,211186,128,62
1.515E2,8.906E-1,?,7.152E2,1.458E-3,1.322E-1,?,1.29E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.868E-1,1.648E-2,8.196E-2,-1.686E-2,1.366E-1,1.247E-1,-5.713E-2,8.03E-2,-3.258E-3,0E0,7.109E-1,1.417E2,5.137E3,-4.739E4,4.787E7,Nights In White Satin,The Bruno Bertone Orchestra,Instrumental,C,192378,128,50
1.069E2,8.438E-1,?,5.307E2,1.019E-3,8.982E-2,?,9.7E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-8.351E-2,-1.351E-1,8.857E-3,-1.94E-1,3.266E-2,7.335E-2,3.4E-2,5.978E-2,-2.741E-2,0E0,4.94E-1,1.198E2,5.912E3,6.043E4,6.206E7,Nights In White Satin,The Bruno Bertone Orchestra,Instrumental,C,192378,128,50
1.585E2,9.062E-1,?,7.1E2,1.811E-3,1.563E-1,?,1.36E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,3.151E-1,1.031E-1,1.265E-1,-6.196E-2,-1.212E-1,-1.955E-2,-1.056E-3,4.851E-2,-9.417E-2,0E0,7.337E-1,1.446E2,5.066E3,-1.048E5,5.154E7,Nights In White Satin,The Bruno Bertone Orchestra,Instrumental,C,192378,128,50
1.3E2,8.164E-1,?,6.243E2,1.1E-3,1.029E-1,?,1.01E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-5.588E-2,1.177E-1,5.648E-2,5.706E-2,1.6E-1,2.675E-2,6.865E-2,-5.611E-2,-6.022E-2,0E0,5.618E-1,1.289E2,5.135E3,-2.628E4,4.891E7,Colour Of My Love,The Filmscore Orchestra,Instrumental,C,197681,128,60
1.098E2,7.656E-1,?,5.934E2,1.965E-3,1.489E-1,?,1.1E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.81E-2,6.632E-2,5.95E-2,2.037E-2,6.148E-2,2.018E-1,1.809E-3,1.054E-2,1.651E-1,0E0,8.352E-1,1.19E2,5.13E3,5.467E4,4.876E7,Colour Of My Love,The Filmscore Orchestra,Instrumental,C,197681,128,60
8.675E1,6.289E-1,?,7.096E2,7.749E-4,7.479E-2,?,6.2E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-4.721E-1,1.696E-1,-1.624E-1,1.549E-1,1.041E-2,-8.902E-2,-3.915E-2,3.176E-2,3.177E-3,0E0,3.212E-1,1.043E2,5.05E3,1.615E5,5.207E7,Colour Of My Love,The Filmscore Orchestra,Instrumental,C,197681,128,60
1.319E2,8.398E-1,?,8.051E2,1.52E-3,1.221E-1,?,1.08E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-9.702E-2,-1.249E-1,1.975E-1,1.064E-1,-7.82E-2,-4.218E-2,4.766E-2,1.521E-2,-2.682E-2,0E0,6.839E-1,1.317E2,5.616E3,-1.251E4,5.437E7,At This Moment,The Tesca Soundmachine,Instrumental,C,188199,128,88
1.389E2,8.711E-1,?,6.639E2,1.471E-3,1.347E-1,?,1.11E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,4.843E-2,-2.617E-2,2.932E-2,4.073E-2,2.038E-2,-1.844E-3,-8.636E-2,1.845E-1,8.988E-2,0E0,7.09E-1,1.341E2,5.462E3,-7.688E4,5.411E7,At This Moment,The Tesca Soundmachine,Instrumental,C,188199,128,88
1.242E2,8.828E-1,?,6.246E2,1.383E-3,1.037E-1,?,1.38E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,5.642E-2,-1.402E-1,3.23E-2,4.534E-2,1.086E-2,2.201E-2,-8.067E-2,1.541E-1,3.314E-2,0E0,5.983E-1,1.263E2,6.961E3,6.812E3,7.207E7,At This Moment,The Tesca Soundmachine,Instrumental,C,188199,128,88
1.152E2,9.688E-1,?,7.207E2,1.582E-3,1.118E-1,?,1.08E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,2.309E-2,-1.649E-1,1.369E-1,-3.203E-1,-5.483E-2,-3.672E-2,1.799E-1,2.661E-2,-1.142E-1,0E0,5.798E-1,1.168E2,7.111E3,1.744E5,8.567E7,Right Here Waiting,Gheorghe Zamfir,Instrumental,C,275448,128,184
7.961E1,5.391E-1,?,7.807E2,1.165E-3,8.604E-2,?,9.9E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.455E-1,-2.128E-2,1.939E-1,-3.781E-1,9.956E-2,1.158E-1,1.91E-1,-7.62E-2,-1.358E-1,0E0,4.098E-1,1.001E2,5.053E3,1.874E5,5.73E7,Right Here Waiting,Gheorghe Zamfir,Instrumental,C,275448,128,184
1.284E2,9.18E-1,?,5.616E2,1.092E-3,1.113E-1,?,1.13E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.379E-2,-8.58E-3,1.744E-3,8.256E-2,4.379E-2,-1.185E-1,4.747E-2,-7.754E-2,-5.666E-2,0E0,5.749E-1,1.29E2,6.588E3,-3.257E4,6.999E7,Right Here Waiting,Gheorghe Zamfir,Instrumental,C,275448,128,184
9.589E1,7.93E-1,?,5.951E2,1.411E-3,1.065E-1,?,8.6E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.178E-1,-2.569E-1,-5.874E-2,2.933E-2,-8.847E-3,2.091E-1,5.339E-3,1.299E-1,-7.917E-2,0E0,6.203E-1,1.143E2,6.365E3,8.214E4,6.507E7,Do It To Me,The Tesca Soundmachine,Instrumental,C,266200,128,85
1.212E2,7.461E-1,?,7.107E2,1.565E-3,1.095E-1,?,8.9E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.78E-1,-7.138E-2,-1.396E-1,1.825E-1,9.699E-2,-1.745E-2,2.108E-1,-1.38E-2,-8.664E-2,0E0,5.955E-1,1.227E2,5.21E3,-2.385E3,4.87E7,Do It To Me,The Tesca Soundmachine,Instrumental,C,266200,128,85
1.033E2,7.578E-1,?,7.277E2,9.566E-4,9.893E-2,?,1.08E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.178E-1,-1.025E-1,-9.261E-2,-6.284E-2,6.909E-2,2.718E-2,9.097E-3,1.068E-1,-2.018E-1,0E0,4.761E-1,1.146E2,5.363E3,6.969E4,5.229E7,Do It To Me,The Tesca Soundmachine,Instrumental,C,266200,128,85
1.191E2,8.438E-1,?,6.819E2,1.871E-3,1.516E-1,?,9.9E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.024E-1,5.058E-2,1.781E-2,9.565E-3,1.595E-2,2.199E-1,-2.268E-2,4.293E-2,-5.439E-2,0E0,8.53E-1,1.246E2,5.276E3,2.393E4,5.133E7,If You Leave Me Now,Inishkea,Instrumental,C,242533,128,177
1.241E2,8.438E-1,?,6.309E2,1.536E-3,1.423E-1,?,1.03E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-6.77E-2,5.666E-2,1.512E-1,-2.089E-2,-1.568E-1,1.051E-1,-4.721E-2,1.638E-1,9.898E-3,0E0,7.587E-1,1.247E2,5.188E3,3.804E4,5.038E7,If You Leave Me Now,Inishkea,Instrumental,C,242533,128,177
1.184E2,8.633E-1,?,6.473E2,1.605E-3,1.535E-1,?,1.1E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.31E-2,-5.062E-2,3.11E-2,-9.262E-2,4.491E-2,5.207E-2,2.661E-2,2.051E-1,1.878E-2,0E0,8.306E-1,1.215E2,5.559E3,3.871E4,5.722E7,If You Leave Me Now,Inishkea,Instrumental,C,242533,128,177
1.195E2,8.32E-1,?,6.225E2,1.158E-3,1.047E-1,?,1.12E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.586E-2,7.309E-2,-1.077E-1,-2.005E-1,-8.245E-2,-6.291E-2,6.012E-2,4.496E-2,-1.106E-1,0E0,5.535E-1,1.243E2,5.743E3,-1.795E4,5.964E7,One Moment in Time,Shadows,Instrumental,C,278661,128,155
1.255E2,8.164E-1,?,6.785E2,1.617E-3,1.357E-1,?,1.05E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.339E-1,-8.389E-2,-1.297E-1,2.184E-3,2.259E-3,1.649E-1,2.675E-2,2.634E-2,-1.769E-2,0E0,7.729E-1,1.271E2,5.419E3,-2.989E4,5.278E7,One Moment in Time,Shadows,Instrumental,C,278661,128,155
1.218E2,8.125E-1,?,7.825E2,1.009E-3,1.076E-1,?,1.08E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,5.256E-2,3.411E-2,7.307E-2,8.009E-2,-3.741E-2,-1.112E-1,-1.794E-2,3.796E-2,-1.076E-1,0E0,4.942E-1,1.251E2,5.311E3,-3.605E3,5.139E7,One Moment in Time,Shadows,Instrumental,C,278661,128,155
1.451E2,9.102E-1,?,7.554E2,1.367E-3,1.207E-1,?,1.13E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.306E-2,5.073E-2,5.095E-2,-1.027E-2,1.27E-3,1.052E-1,-5.798E-2,-3.588E-2,1.291E-1,0E0,6.585E-1,1.371E2,5.214E3,-3.778E4,5.051E7,Lady In Red,Romantic Saxophone Quintet,Instrumental,C,299297,128,142
1.2E2,8.516E-1,?,8.347E2,3.857E-4,5.984E-2,?,8.8E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-9.822E-2,-3.785E-2,-3.331E-2,-7.591E-3,7.42E-2,1.609E-2,-4.239E-2,-1.826E-3,1.378E-1,0E0,1.699E-1,1.237E2,5.531E3,6.442E4,5.525E7,Lady In Red,Romantic Saxophone Quintet,Instrumental,C,299297,128,142
1.217E2,7.695E-1,?,8.255E2,1.423E-3,1.27E-1,?,1.04E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.234E-1,3.789E-2,-1.359E-1,8.73E-2,-1.474E-2,1.433E-2,1.874E-2,-5.328E-2,1.169E-1,0E0,6.587E-1,1.236E2,5.115E3,2.786E3,4.778E7,Lady In Red,Romantic Saxophone Quintet,Instrumental,C,299297,128,142
1.265E2,8.398E-1,?,6.69E2,1.257E-3,1.37E-1,?,1.12E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-9.628E-2,-1.285E-1,6.327E-2,-1.035E-2,8.693E-2,-1.93E-3,-7.069E-2,1.096E-2,1.075E-1,0E0,6.404E-1,1.29E2,5.047E3,2.776E4,4.78E7,Unchained Melody,Richard Clayderman,Instrumental,C,184254,128,185
1.562E2,9.336E-1,?,6.968E2,1.143E-3,1.048E-1,?,1.15E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,3.332E-2,-1.355E-2,1.055E-1,-1.75E-2,3.495E-2,1.838E-1,9.179E-2,9.395E-2,-8.509E-3,0E0,5.18E-1,1.431E2,5.386E3,-7.978E4,5.336E7,Unchained Melody,Richard Clayderman,Instrumental,C,184254,128,185
1.088E2,8.047E-1,?,7.644E2,1.377E-3,1.326E-1,?,9.1E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.013E-1,-8.865E-2,-1.438E-1,-3.427E-3,-4.697E-2,-1.04E-1,-4.313E-2,-1.333E-1,5.539E-2,0E0,7.387E-1,1.177E2,5.825E3,6.583E4,6.006E7,Unchained Melody,Richard Clayderman,Instrumental,C,184254,128,185
1.188E2,7.617E-1,?,7.302E2,5.814E-4,4.891E-2,?,8.6E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.638E-1,1.828E-1,6.262E-2,2.029E-2,2.133E-1,5.326E-2,-5.295E-2,2.037E-1,1.067E-1,0E0,2.483E-1,1.254E2,4.866E3,5.194E4,4.429E7,Dying Young,Kenny G,Instrumental,C,157688,128,174
1.055E2,7.383E-1,?,5.634E2,1.471E-3,1.097E-1,?,1.06E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.89E-1,6.753E-2,-1.365E-3,2.292E-2,6.843E-2,5.252E-2,1.139E-1,-1.333E-1,-5.744E-3,0E0,6.532E-1,1.152E2,4.83E3,8.5E4,4.704E7,Dying Young,Kenny G,Instrumental,C,157688,128,174
1.244E2,8.438E-1,?,9.27E2,1.143E-3,1.382E-1,?,1.06E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,6.363E-2,-1.78E-2,4.712E-2,8.516E-2,-4.166E-2,5.104E-4,-6.187E-2,9.993E-2,-1.848E-1,0E0,5.861E-1,1.261E2,5.6E3,1.472E4,5.371E7,Dying Young,Kenny G,Instrumental,C,157688,128,174
1.321E2,7.5E-1,?,6.032E2,1.356E-3,1.196E-1,?,9.6E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-8.737E-2,2.864E-1,4.694E-2,6.79E-2,7.66E-2,6.254E-2,-4.096E-2,9.308E-2,1.089E-1,0E0,6.353E-1,1.308E2,4.085E3,-1.699E3,3.54E7,Three Times A Lady,The Gary Tesca Orchestra,Instrumental,C,207869,128,76
1.216E2,6.914E-1,?,6.624E2,1.592E-3,1.238E-1,?,1.14E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.436E-2,1.282E-1,-4.246E-2,-4.037E-2,3.081E-1,1.025E-1,-4.43E-2,1.392E-1,-9.33E-3,0E0,6.734E-1,1.235E2,4.23E3,1.882E4,3.666E7,Three Times A Lady,The Gary Tesca Orchestra,Instrumental,C,207869,128,76
1.187E2,9.062E-1,?,4.724E2,2.982E-4,6.32E-2,?,1.1E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,2.913E-2,-1.709E-1,-5.644E-2,1.859E-1,3.522E-1,1.924E-1,1.408E-2,2.152E-1,-5.768E-2,0E0,9.164E-2,1.243E2,5.33E3,5.316E4,5.013E7,Three Times A Lady,The Gary Tesca Orchestra,Instrumental,C,207869,128,76
1.382E2,8.438E-1,?,5.659E2,1.375E-3,1.315E-1,?,1.14E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.166E-1,-1.661E-1,-1.284E-1,1.225E-1,-1.406E-1,-7.831E-2,-1.035E-1,-2.161E-2,3.597E-2,0E0,6.765E-1,1.327E2,5.855E3,-1.032E5,5.87E7,Endless Love,The Gary Tesca Orchestra,Instrumental,C,252982,128,50
1.175E2,7.617E-1,?,7.798E2,1.474E-3,1.219E-1,?,9.5E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.601E-1,-1.274E-1,-2.073E-1,1.929E-1,1.111E-1,6.443E-2,1.123E-1,3.242E-3,-1.316E-1,0E0,6.446E-1,1.239E2,5.596E3,-3.053E3,5.23E7,Endless Love,The Gary Tesca Orchestra,Instrumental,C,252982,128,50
